image_id,designer_explanation,selected_caption,crowd_captions,crowd_explanations,crowd_underspecified_captions,question_answering_pairs,image_designer,image_url,commonsense_category
d7a6df81e09498a272ffc881f219a5343c14b845f2326d1e12daed6c8a9b8fe3,"To skate optimally with a skateboard you need to ride on a hard surface such as a road, and not on sand that can cause the wheels to sink in it.",A man skateboards through the desert sand.,"[""A person on a skateboard is racing across the sand."", ""A man skateboards through the desert sand."", ""A man wearing a colorful shirt and helmet with faceshield skateboards through the desert kicking up sand behind him"", ""An athlete rides a longboard over a sandy landscape in the desert on a sunny day."", ""A man is skateboarding in the desert.""]","[""A skateboard would be ineffectual on sand, likely to sink into it or have the wheels seize up, and wouldn't be able to achieve high speeds due to a lack of additional propulsion."", ""Skateboards can't move on sand as the sand it too fine and not stable enough."", ""Skateboards need a smooth hard surface to work and would not function on on sand"", ""Longboards are traditionally used on pavement or hard surfaces and would not be able to roll over sand. The man would be unable to ride in the desert."", ""The wheels of a skateboard wouldn't gain any traction on desert sand because the desert floor isn't solid enough, the skateboard wheels would sink into the ground.""]","[""A skateboarder wearing a helmet and mask."", ""A man moves in the desert."", ""A man in a helmet with a faceshield skateboards across the terrain."", ""An an athlete rides a longboard on a sunny day."", ""A man is skateboarding in hot weather.""]","[[""Who skateboards through the desert sand?"", ""A man""], [""Who is riding a longboard in the desert?"", ""An athlete""], [""Besides a helmet, what is the man wearing?"", ""a colorful shirt""], [""What does the athlete ride?"", ""a longboard""], [""What kind of landscape is the athlete riding over?"", ""a sandy landscape""], [""A man is skateboarding in what?"", ""the desert""], [""What does the man skateboard through?"", ""the desert sand""], [""A person on a skateboard is racing across what?"", ""the sand""]]",Nimrod Saunders,https://whoops-benchmark.s3.amazonaws.com/whoops_images/d7a6df81e09498a272ffc881f219a5343c14b845f2326d1e12daed6c8a9b8fe3.png,Unsuitable environment
a76cfa293b2029a0807a0748b2f26003ef587f76ca8d89f7c61d2d756dc393e5,"Usually, chefs cut fruits in the kitchen and surgeons in operating rooms, but it is unlikely to see a surgeon cutting fruits in the kitchen, as that is not his job.",A surgeon cuts into fruit,"[""A surgeon is in a kitchen dicing fruits."", ""A surgeon in a room wearing full surgical attire slicing fruit."", ""A surgeon cuts into fruit."", ""A surgeon examines fruit in a dimly lit kitchen."", ""A surgeon operating on citrus fruits""]","[""Surgeons perform their duties in hospitals operating on patients, while chefs are more commonly found in kitchens preparing dishes."", ""When a surgeon is dressed in surgical attire it is assume he will be preforming a surgery on a human being, and not preparing food."", ""Surgeons cut into the human body, they would not be using their skills to slice fruit."", ""A surgeon would be in an operating room and would not be examining fruit, but a patient."", ""A surgeon operates on humans, not on fruit.""]","[""A surgeon focuses on his work."", ""A surgeon in a room wearing full surgical attire."", ""A man in uniform cuts into fruit."", ""Fresh fruit sitting in a kitchen."", ""A man cutting fruit""]","[[""Where does the surgeon examine the fruit?"", ""a dimly lit kitchen""], [""What was the surgeon operating on?"", ""citrus fruits""], [""What does a surgeon cut into?"", ""fruit""], [""What is the surgeon in the kitchen dicing?"", ""fruits""]]",Nimrod Saunders,https://whoops-benchmark.s3.amazonaws.com/whoops_images/a76cfa293b2029a0807a0748b2f26003ef587f76ca8d89f7c61d2d756dc393e5.png,Untypical behavior
05554fe5df28c034fea62484b03bcafc691ca0f0b8a26818fba2d0b344d52e0d,"The northern lights are a phenomenon that occurs in the arctic regions of the earth, and since Paris is located south of these regions, it is unlikely to vision this phenomenon there.",The Aurora Borealis is seen shimmering over Paris.,"[""The aurora borealis frames the sky above the Eiffel Tower."", ""The Aurora Borealis is seen shimmering over Paris."", ""Aurora Borealis paints the night sky over the Eiffel Tower."", ""The aurora borealis is making the Eifel Tower glow."", ""The Eiffel tower is glowing green under the green clouds of the night sky.""]","[""The aurora borealis is found between 60 and 75 degrees of latitude, while Paris, France, where the Eiffel Tower is located, is at 46\u00ba latitude, making this light display infeasible."", ""Paris isn't high enough towards the North Pole for the Aurora Borealis to be seen."", ""Aurora Borealis most commonly occurs in Iceland, Sweden, Finland, Norway, Russia, Canada and Alaska. Thus it is not expected to see it over the Eiffel Tower which is located in France."", ""The Eifel Tower is located in Paris which is a major city and there would be too much light pollution to be able to observe the aurora borealis."", ""The sky does not glow with green clouds at night and the Eiffel tower would not be a glowing green color.""]","[""The Eiffel Tower is lit against the night sky."", ""There are lights in the sky over Paris."", ""Aurora Borealis paints the night sky."", ""The aurora borealis is making the sky glow."", ""The Eiffel tower is lit up under the clouds of the night sky.""]","[[""What paints the night sky over the Eiffel Tower?"", ""Aurora Borealis""], [""What is glowing because of the aurora borealis?"", ""Eifel Tower""], [""Which tower is glowing green under the green clouds of the night sky?"", ""Eiffel""], [""What city is the Aurora Borealis seen over?"", ""Paris""], [""What is seen shimmering over Paris?"", ""The Aurora Borealis""], [""What is glowing green under green clouds of the night sky?"", ""The Eiffel tower""], [""What frames the sky above the Eiffel Tower?"", ""The aurora borealis""], [""What is glowing because of the aurora borealis?"", ""the Eifel Tower""], [""What does the Aurora Borealis paint the night sky over?"", ""the Eiffel Tower""], [""What is the Eiffel Tower glowing green under?"", ""the green clouds""], [""During what time of day does the Aurora Borealis appear over the Eiffel Tower?"", ""the night""], [""The Eiffel Tower is glowing green under green clouds of what?"", ""the night sky""], [""What does the aurora borealis frame above the Eiffel Tower?"", ""the sky""]]",Nimrod Saunders,https://whoops-benchmark.s3.amazonaws.com/whoops_images/05554fe5df28c034fea62484b03bcafc691ca0f0b8a26818fba2d0b344d52e0d.png,Nature phenomena mismatch
9c8838d168c6c674aaa2cf12f687764cbeac831c09c94c12275f3d0ee9733a68,"Lightning is created by electrical voltage in the atmosphere and is usually associated with thunderstorms, which are associated with turbulent air, so it is unlikely to be seen on a clear, sunny day.",Lightning striking a dilapidated shack on a clear sunny day.,"[""A bolt of lightning strikes near an old building out of a clear sky."", ""lightning cracks near a house on a cloudless day"", ""A dilapidated house located in the desert is struck by lightning on a sunny clear day."", ""Lightning striking a dilapidated shack on a clear sunny day."", ""Lightning strikes a small building on a clear day with blue skies""]","[""Lightning is common with thunderstorms, which are heralded by heavy, black skills covering the sky. It is very rare to have lightning when the sun is out and there aren't clouds."", ""lightning occurs when there's clouds but not when there's a clear sky"", ""Lightning requires a big vertically developing cloud complex, the weather in the photo is clear and sunny, thus there would be no clouds to create lightning."", ""It would not be lightning on a clear sunny day when it is not raining."", ""It's very rare to see lightning with no storm clouds in sight.""]","[""A bolt of lightning hits the ground."", ""lighting strikes near an old house"", ""A dilapidated house located in the desert on a sunny clear day."", ""And old building that is falling apart."", ""Lightning strikes a small building in the middle of nowhere""]","[[""What type of lightning strikes near an old building?"", ""A bolt""], [""What is struck by lightning on a sunny day in the desert?"", ""A dilapidated house""], [""Out of what kind of sky does the bolt of lightning strike?"", ""a clear sky""], [""On what kind of day does lightning crack near a house?"", ""a cloudless day""], [""What was struck by lightning on a clear sunny day?"", ""a dilapidated shack""], [""Near what does the lightning strike?"", ""an old building""], [""What can be heard on a cloudless day near a house?"", ""lightning cracks""], [""What happens near the old building?"", ""lightning strikes""]]",Nimrod Saunders,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9c8838d168c6c674aaa2cf12f687764cbeac831c09c94c12275f3d0ee9733a68.png,Nature phenomena mismatch
ae9bc2e1d4aeb721976ffd9680fc9fe025f2c01ed2aa9547b06f27c2af40f80a,"Babies cannot communicate like adults and cannot read or write, and cannot be employed at a young age, so it is unlikely to see them working in an office job.",A baby is business attire sits at an desk doing office work.,"[""A toddler is doing office work."", ""A baby is business attire sits at an desk doing office work."", ""An infant sits on a leather chair while dressed in professional clothes and talking on the phone."", ""A baby working in an office."", ""A baby with glasses sits at a desk in an office with a headset up to his mouth.""]","[""Toddlers don't have the cognitive or verbal skills for office jobs, and instead, an adult would be in this position."", ""Babies are too young to have the knowledge to read, write, or do office work and do not have jobs."", ""This child is too young to speak, let alone hold a job, and would be unable to do these tasks."", ""The brains of babies are too underdeveloped to allow them to communicate and participate in the work force."", ""Grown adults work in offices, not babies as they do not have the knowledge needed to perform the work.""]","[""A well dressed toddler in a chair."", ""A person sits at a desk doing office work."", ""An infant sits on a leather chair."", ""A person working in an office."", ""A person sitting at a desk in his office.""]","[[""Who is pictured doing office work while dressed in business attire?"", ""A baby""], [""What is doing office work?"", ""A toddler""], [""What is seated in a leather chair while dressed in professional clothes and talking on the phone?"", ""An infant""], [""A baby with glasses sits at what in an office?"", ""a desk""], [""What does the baby have up to his mouth?"", ""a headset""], [""What does the infant sit on?"", ""a leather chair""], [""What is the infant wearing?"", ""business attire""], [""What does the baby have on his face?"", ""glasses""], [""A baby with glasses sits at a desk in an office with a headset up to what?"", ""his mouth""], [""A baby dressed in business attire sits at a desk doing what?"", ""office work""], [""What is the infant dressed in?"", ""professional clothes""], [""What is the infant in the picture talking on?"", ""the phone""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/ae9bc2e1d4aeb721976ffd9680fc9fe025f2c01ed2aa9547b06f27c2af40f80a.png,Age mismatch
2919107b8769b57cdae77de7b29dc2ad1de4f910b3a9448a8c68b44bfaf5a96c,"Potatoes are tubers, therefore, cannot grow on a tree above the ground.",Potatoes growing from a tree branch,"[""Potatoes are growing from the base of a tree trunk."", ""multiple potatoes are sprouting on a tree branch"", ""A group of golden potatoes grows on the side of a tree"", ""Potatoes growing from a tree branch."", ""Potatoes growing on a branch of a tree.""]","[""Potatoes are a root vegetable which grow underground, not on the trunks of trees; fungus, instead, would be seen to grow in this manner."", ""potatoes grow in the ground, under dirt. they'd never sprout in the open air."", ""Potatoes are part of the tuber family which requires the plant to be underground to grow, these potatoes would not be able to grow on the side of the tree."", ""Potatoes grow underground, they would not be hanging from a tree."", ""Potatoes do not grown on trees, they grow under the soil and have to be dug up.""]","[""Potatoes ready to be harvested."", ""trees are sprouting outdoors near some trees"", ""A vegetables grows on the side of a tree."", ""Food growing from a tree branch."", ""Produce growing on a tree.""]","[[""What are growing from the base of a tree trunk?"", ""Potatoes""], [""What part of a tree are potatoes growing on?"", ""a branch""], [""What are potatoes growing from?"", ""a tree branch""], [""What is growing on the side of a tree?"", ""golden potatoes""], [""What is sprouting on the tree branch?"", ""multiple potatoes""], [""What part of a tree trunk do potatoes grow from?"", ""the base""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/2919107b8769b57cdae77de7b29dc2ad1de4f910b3a9448a8c68b44bfaf5a96c.png,Biological rules
10cf8bee64dfd18132bae2e0c9e41417fef4d721a5dac2ffddf42049eaa7c6a1,"Superman is a hero well known for having abilities that include a healing factor and invulnerability, so he cannot become disabled and does not need a wheelchair.",Superman in a wheelchair,"[""Kal 'El, of the planet Krypton, also known as Superman, is wheelchair-ridden and none to happy about it."", ""superman in a wheelchair"", ""Super Man is in a wheel chair."", ""Superman sitting in a wheelchair."", ""Superman in a wheelchair""]","[""Superman is known for his pleasant demeanor and superpowers, because of which, he wouldn't have need of a wheelchair."", ""superman is not disabled and would never be in a wheelchair"", ""Super Man has the power to regeneratively heal and would be able to recover from injuries that would cause a normal human to use a wheelchair."", ""Superman is a super hero who is very strong and can walk, run and fly, he would not be in a wheelchair."", ""Superman is a superhero who is known for running faster than a speeding locomotive so it makes no sense for him to be a in a wheelchair.""]","[""A muscular man is sitting in a wheelchair."", ""someone in a wheelchair"", ""A man is in a wheel chair."", ""A man in a wheelchair."", ""Superman sitting in a chair""]","[[""What is Kal's last name?"", ""El""], [""What is Superman's real name?"", ""Kal""], [""Who is in a wheel chair?"", ""Super Man""], [""Who is sitting in a wheelchair?"", ""Superman""], [""What is Superman seated in?"", ""a wheel chair""], [""What is Superman seated in?"", ""a wheelchair""], [""Who is pictured in a wheelchair?"", ""superman""], [""Where is Kal 'El from?"", ""the planet Krypton""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/10cf8bee64dfd18132bae2e0c9e41417fef4d721a5dac2ffddf42049eaa7c6a1.png,Cultural knowledge
281dfde4773c70a8e23fc32810929c4e164108e625f89ddaabc99618c01e441a,"Pregnant women adhere to strict rules to not harm the fetus's health, so it is unlikely to see a pregnant woman smoking.",A pregnant woman is smoking a cigarette.,"[""A pregnant woman is smoking marijuana."", ""A pregnant woman wearing an ornate outfit smokes a cigarette."", ""A pregnant woman is smoking a cigarette."", ""A pregnant woman, with her hair in a bun and flowers in it, wearing a floral dress and smoking a cigarette"", ""A pregnant woman smoking""]","[""It is well known that smoking contains harmful chemicals, which pregnant women would strive to avoid for the safety of their unborn child."", ""Smoking during pregnancy can cause tissue damage in an unborn baby, and is strongly recommended against happening."", ""Smoking cigarettes is not advisable when you're pregnant, they can cause birth complications."", ""Maternal smoking during pregnancy poses a significant threat to the unborn child; therefore, it's pretty unlikely to see a woman doing so."", ""Smoking is dangerous for pregnant women and for their unborn children so it's very unlikely you'd see a pregnant woman smoking.""]","[""A pregnant woman wears colorful clothing."", ""A pregnant woman is wearing an ornate outfit."", ""A woman is smoking a cigarette."", ""A pregnant woman, with her hair in a bun and flowers in it, wearing a floral dress."", ""A pregnant woman wearing an ornate costume""]","[[""Who is shown smoking a cigarette?"", ""A pregnant woman""], [""What is the pregnant woman's hair styled in?"", ""a bun""], [""What is the pregnant woman smoking?"", ""a cigarette""], [""What is the pregnant woman wearing?"", ""a floral dress""], [""What is the pregnant woman wearing?"", ""an ornate outfit""], [""What is in the pregnant woman's hair bun?"", ""flowers""], [""What part of her body does the pregnant woman wear flowers in?"", ""her hair""], [""What is the pregnant woman smoking?"", ""marijuana""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/281dfde4773c70a8e23fc32810929c4e164108e625f89ddaabc99618c01e441a.png,Health
16fc3b5b34523babf018e61756149bcdf23e5b0196335113a8ec6c8f7a6c64ff,"Cups are made to hold liquids, so a cup full of holes is useless because the liquids can flow out.",A coffee cup that is full of holes,"[""A ceramic cup with holes in it."", ""A coffee cup with man holes both large and small"", ""A white coffee cup on a table with holes through the material."", ""A cup has multiple holes on the side."", ""A coffee cup that is full of holes""]","[""Cups are made to hold liquid, which would pour out of large holes a vessel, diminishing their utility for drinking."", ""Cups are meant to hold liquid and the number of holes in this cup would prevent it from holding any liquid at all"", ""A coffee cup is used to hold drinks, and would be unable to do so with holes all over the body of the vessel."", ""A cup needs to be solid, if it is porous, the liquid will fall out."", ""A coffee cup is for holding liquid and this cup if full of holes so it couldn't hold any liquid.""]","[""A large white mug."", ""A coffee cup with decorated unusually"", ""A white coffee cup on a table."", ""A cup has a hole."", ""A black and white coffee cup""]","[[""What has holes in it?"", ""A ceramic cup""], [""What is on a table with holes through the material?"", ""A white coffee cup""], [""A coffee cup that is full of what?"", ""holes""], [""What does a cup have on the side?"", ""multiple holes""], [""A cup has multiple holes on what part of the cup?"", ""the side""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/16fc3b5b34523babf018e61756149bcdf23e5b0196335113a8ec6c8f7a6c64ff.png,Object shape
181dfdddc585ee7459fddaa96c8302d06c89d411ff61f80c096511c1e1ac90fc,"Chairs are meant to be comfortable, so a chair with thorns is not helpful because it is not comfortable. ",A chair is made out of cactus spines.,"[""A soft-seated chair is sitting in a desert, covered with thorns."", ""a chair in the desert maid mostly of cactus thorns"", ""An ornate chair made out of branches with large thorns and cactus in a desert environment"", ""A chair is made out of cactus spines."", ""A chair in the desert made out of branches, thistles and thorns.""]","[""Chairs aren't usually found in the desert, and thorns would make it uncomfortable for someone to sit on it."", ""a chair would never be made of thorns because it would be painful to sit on"", ""Chairs are meant for people to sit on and making a chair from thorns and cactus would cause a person harm and make the chair impossible to sit on safely"", ""Cactus spines are prickly and painful, it would be uncomfortable for a person to sit on."", ""People sit in chairs and want them to be comfortable, this chair would be poking your with thorns and nobody would want to use it.""]","[""There is a fanciful chair sitting outside."", ""something is made of cactus thorns"", ""A fancy chair in the desert"", ""A chair is made out of rough material."", ""A chair with a burgundy cushion.""]","[[""What is made out of cactus spines?"", ""A chair""], [""What is sitting in a desert, covered with thorns?"", ""A soft-seated chair""], [""What is made out of branches with large thorns and cactus in a desert environment?"", ""An ornate chair""], [""What is made mostly out of cactus thorns in the desert?"", ""a chair""], [""Where would you find a chair made of thorns and cacti?"", ""a desert environment""], [""What is a chair made out of?"", ""cactus spines""], [""What is a chair in the desert mostly made of?"", ""cactus thorns""], [""A chair in what is mostly made of cactus thorns?"", ""the desert""], [""Along with thorns and branches, what was the chair made out of?"", ""thistles""], [""What is covering the chair in the desert?"", ""thorns""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/181dfdddc585ee7459fddaa96c8302d06c89d411ff61f80c096511c1e1ac90fc.png,Object shape
667e4803861959f8d70ee7dd86a8103716d3fa1cc4852ece20c19d66113aba8c,"Pillows are usually used to rest on, meaning they need to be soft and comfortable, so spikes would make them useless.",A pillow decorated with metal spikes,"[""A blue couch cushion with spikes."", ""A blue pillow is covered in large golden spikes."", ""a square blue pillow with gold spikes attached."", ""A blue throw cushion with spikes coming out of it."", ""A pillow decorated with metal spikes""]","[""Cushions should be soft and comfortable, and would harm people if they had spikes in them."", ""Pillows are soft and sit on beds and seating for rest and support and would not have spikes as that would be painful and harmful to the people using them."", ""Pillows are usually used to rest your head on, meaning their intention is to be soft. Therefore spikes would not be located on a pillow."", ""Cushions are meant to be soft and comfortable to lean against, the spikes on this cushion would hurt people and nobody would want to use it."", ""A pillow with metal spikes wouldn't be very comfortable to lay your head on.""]","[""A large throw pillow."", ""A blue pillow with golden decorations."", ""A blue square pillow."", ""A bright blue pillow."", ""A decorated blue pillow""]","[[""What has spikes?"", ""A blue couch cushion""], [""What is covered in large golden spikes?"", ""A blue pillow""], [""What has spikes protruding from it?"", ""A blue throw cushion""], [""What is decorated with metal spikes?"", ""A pillow""], [""What is the item with gold spikes attached?"", ""a square blue pillow""], [""What is attached to the square blue pillow?"", ""gold spikes""], [""What is a blue pillow covered in?"", ""large golden spikes""], [""What is a pillow decorated with?"", ""metal spikes""], [""What protruded from the blue cushion?"", ""spikes""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/667e4803861959f8d70ee7dd86a8103716d3fa1cc4852ece20c19d66113aba8c.png,Object shape
8bd92ba22ea75e176eb6fbfac4fad120f821c6e877a2b9beae303a4050637a72,"Soccer balls are made of some fabric and filled with air, as a steel soccer ball is not flexible, it may cause serious injuries.",A metal soccer ball,"[""A metal soccer ball"", ""A silver soccer ball is sitting in a stationary position."", ""A soccer ball is made out of silver."", ""A soccer ball made of aluminum."", ""A silver soccer ball""]","[""Soccer balls are made of fabric and filled with air, as a solid steel one would be too heavy to kick as well as resulting in serious injury, such as broken feet!"", ""soccer balls are traditionally seen in a black and white color pattern, not silver."", ""Soccer balls need to be made out of leather or rubber so that it can bounce, a player would break their foot kicking a solid silver ball."", ""Soccer balls are made of a cloth like plastic material, a metal material would make it too hard to kick."", ""Soccer balls are white and black, not silver.""]","[""A round ball with multiple textures."", ""A soccer ball is sitting in a stationary position."", ""A ball is made out of silver."", ""A soccer ball made out of tough material."", ""A round soccer ball""]","[[""What is sitting in a stationary position?"", ""A silver soccer ball""], [""What sports ball is made out of silver?"", ""A soccer ball""], [""A soccer ball is sitting in what position?"", ""a stationary position""], [""What is a soccer ball made out of?"", ""aluminum""], [""What is a soccer ball made out of?"", ""silver""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/8bd92ba22ea75e176eb6fbfac4fad120f821c6e877a2b9beae303a4050637a72.png,Object shape
def0fe2c78e75a7affb21205f7ef74849e09d2dda1d1dcf1a52b7ee7381ce79d,"Usually, new objects or old good-condition objects are given as gifts, so it is strange to see a rusty car as a gift.",A gift wrapped junked car.,"[""A gift wrapped junked car."", ""an old car with a big huge bow is being given as a gift"", ""A old rusty car is wrapped in a bow like a present."", ""A gift bowtie is placed around a car that is old and rusted."", ""A junky old broken-down car with a big bow around it""]","[""Old, beat down cars, colloquially known as junkers, aren't typically presented as gifts; instead, sport cars are wrapped with bows, usually for the teenage children of people of wealth and means."", ""being given the gift of an old car wouldn't make anyone happy; people give working cars for gifts"", ""The bow the car is wrapped in would indicate the car is new and in working order. The car pictured is old, and clearly not able to be driven. An old car should not be wrapped in a bow."", ""When a car is given as a gift with a bow tie it is usually shinny and new because people do not give old rusted cars away as gifts."", ""A junky old car wouldn't have a bow around it because you would only put a bow around something that you value, usually a gift for someone else.""]","[""A car is presented as a gift."", ""a car is being gifted"", ""A car is wrapped in a bow like a present."", ""A gift bow tie is placed around a car."", ""A blue car with a big bow around it""]","[[""What is a junked car wrapped up as?"", ""A gift""], [""What is placed around a car that is old and rusted?"", ""A gift bowtie""], [""What kind of car is depicted in the image?"", ""A junky old broken-down car""], [""What is around the junky old broken-down car?"", ""a big bow""], [""What is wrapped around the car?"", ""a big huge bow""], [""A rusty car is wrapped in what like a present?"", ""a bow""], [""A gift bowtie is wrapped around what?"", ""a car""], [""What is being given as a gift with a big huge bow?"", ""an old car""], [""What kind of car was wrapped as a gift?"", ""junked car""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/def0fe2c78e75a7affb21205f7ef74849e09d2dda1d1dcf1a52b7ee7381ce79d.png,Social conventions
26bed7b6940e8f5a539e6e7c95b0042137c6b5e1b44c95beabcdc52d22816b37,"Mice are usually eaten by snakes, so it is strange to see a mouse eating a snake.",A mouse eats a snake,"[""A rat getting ready to eat a snake."", ""a mouse eats a snake"", ""A mouse eats a small snake that was stuck in a trap."", ""A mouse is eating a snake."", ""A rat about to eat a snake with a fishing hook in it.""]","[""Rats don't eat snakes; snakes eat rats."", ""Snakes are natural predators of mice and eat them, while mice wouldn't eat a snake as they prefer grains and seeds and occasionally bugs"", ""Snakes usually eat mice, not the other way around."", ""Snakes are predators and mice are prey, a mouse wouldn't be able to kill a snake."", ""Snakes are not caught with fishing hooks and rats are not able to fish to catch their prey.""]","[""A rat is ready to eat something."", ""a mouse eats a meal"", ""A mouse has a snack."", ""A mouse is eating cheese."", ""A rat about to eat a snake.""]","[[""What is about to eat a snake with a fishing hook in it?"", ""A rat""], [""A rat is about to eat a snake that has what in it?"", ""a fishing hook""], [""What does a mouse eat that was stuck in a trap?"", ""a small snake""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/26bed7b6940e8f5a539e6e7c95b0042137c6b5e1b44c95beabcdc52d22816b37.png,Symbolic inversion
bf954ca58c44a83f07f0daa33f3c2371f16b7ae191a2b18a1ce5f4df8136e6cb,Ancient Egyptian hieroglyphics cannot include a tablet held by some humans because tablets are a modern invention created in the 20th century.,A hieroglyph depicts an ancient Egyptian using a modern computer tablet.,"[""A hieroglyph depicts an ancient Egyptian using a modern computer tablet."", ""An ancient Egyptian is writing on an iPad."", ""An Egyptian wall painting of a pharaoh using a tablet and stylus."", ""An Egyptian Pharaoh is writing on an electronic tablet."", ""An ancient egypian artifact drawing depicts an ancient Egyptian using a tablet device.""]","[""Computer tablets were invented 2000 years after the ancient Egyptians created these symbols, and wouldn't have known about or had access to any electronic devices."", ""iPads wouldn't be invented until about 5,000 years after Ancient Egyptians."", ""Egyptian art was done in the Predynastic Period in Egypt (c. 6000 - c. 3150 BCE), the first tablet was made in 2001, this pharaoh would not have had access to this technology."", ""Electronic tablets are a modern invention with the first tablet released in 2010 and the end of the Ancient Egyptian era was in 30 BC so they would have never encountered an iPad."", ""Tablet devices are a modern day invention and would not have existed in ancient times so it would not be on an ancient Egyptian drawing""]","[""A person is making use of an electronic device."", ""A man is writing on an iPad."", ""An Egyptian wall painting of a pharaoh writing."", ""An Egyptian Pharaoh is writing on a tablet."", ""An ancient Egyptian artifact drawing depicts and ancient Egyptian using a tool.""]","[[""Who is seen writing on an electronic tablet?"", ""An Egyptian Pharaoh""], [""What is the picture of a pharaoh using a tablet and stylus?"", ""An Egyptian wall painting""], [""Who is writing on an iPad?"", ""An ancient Egyptian""], [""What depicts an ancient Egyptian using a tablet device?"", ""An ancient egypian artifact drawing""], [""What does a hieroglyph depict an ancient Egyptian using?"", ""a modern computer tablet""], [""What is the ancient Egyptian shown using in a drawing?"", ""a tablet device""], [""What is an Egyptian Pharaoh writing on?"", ""an electronic tablet""], [""What is the ancient Egyptian using to write?"", ""an iPad""], [""What is the ancient Egyptian using to write on?"", ""iPad""], [""A pharaoh is depicted using a tablet and what other item?"", ""stylus""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bf954ca58c44a83f07f0daa33f3c2371f16b7ae191a2b18a1ce5f4df8136e6cb.png,Temporal discrepancy
37f8befcbfaf82a2c811d3680f02a86ee75edc6ef6f0073bc8989ddfe484258c,"Water flowers are plants that need relatively warm temperatures to bloom, some can survive in the cold but not in freezing water which can damage them.",A flower is growing out of a frozen lake.,"[""A flower growing in an icy environment"", ""A flower blooms in a body of icy water."", ""A flower is growing out of a frozen lake."", ""A blooming yellow rose in icy waters."", ""A budding sunflower growing in the ice""]","[""a flower springing up without leaves in a beach sand is quite unrealistic as flowers need leaves and stem to spring up"", ""Flowers do not bloom in cold weather, ice would kill the flower."", ""A flower needs soil and warm weather, a frozen lake lacks the environment for it to thrive."", ""A rose grows in soil, not a lake and the ice would kill the flower."", ""Sunflowers grow in dirt, not ice.""]","[""a flowing growing in the nature"", ""A flower blooms in nature."", ""A flower is growing out of the ground."", ""A blooming rose."", ""A sunflower growing in an environment""]","[[""What color rose is depicted in icy waters?"", ""A blooming yellow""], [""What's growing in the ice?"", ""A budding sunflower""], [""What is growing out of a frozen lake?"", ""A flower""], [""A flower blooms in what of icy water?"", ""a body""], [""A flower is growing out of what?"", ""a frozen lake""], [""A flower growing in what?"", ""an icy environment""], [""A yellow rose blooms in what?"", ""icy waters""], [""A sunflower is growing in what?"", ""the ice""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/37f8befcbfaf82a2c811d3680f02a86ee75edc6ef6f0073bc8989ddfe484258c.png,Unnatural environment
4316292086cd84669de72cd5898173dc07f5ca1c575dfdd7d224618f53406234,"It is unlikely to see a raw steak as a meal because most steaks go through some kind of cooking process before serving, and raw meat is served chopped most of the time to make it easy to eat.",The plate is served with raw meat.,"[""a raw stake served on a plate with eating utensils on the side"", ""A piece of raw steak being served on a dish with garnish."", ""The plate is served with raw meat."", ""A piece of raw steak with garnishes on a plate."", ""A dinner plate with a serving of uncooked steak""]","[""its only normal for a stake to be cooked before serving as eating it raw brings no satisfaction"", ""Steak is not normally eaten or garnished while it is still completely raw."", ""Meat needs to be cooked, giving someone a plate of raw meat would make them sick."", ""The steak would be cooked before being garnished and plated."", ""An uncooked steak would not be served up on a plate for dinner or any meal.""]","[""a fork and a knife beside a plate"", ""Steak being served on a plate."", ""The plate is served with hot food."", ""Steak on a plate."", ""A dinner plate with a serving of steak""]","[[""What is served with raw meat?"", ""The plate""], [""What was served on a plate with eating utensils on the side?"", ""a raw stake""], [""What is on the plate with the steak?"", ""garnishes""], [""What is served on the plate?"", ""raw meat""], [""What is being served on the dish with garnish?"", ""raw steak""], [""A dinner plate with a serving of what?"", ""uncooked steak""]]",Nir Gottlieb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/4316292086cd84669de72cd5898173dc07f5ca1c575dfdd7d224618f53406234.png,Unusual dish
